1100;1105;1110;1115;1120;1125;1130;1135;1140;1145;1150;1155;1160;1165;1170;1175;1180;1185;1190;1195;1200;1205;1210;1215;1220;1225;1230;1235;1240;1245;1250;1255;1260;1265;1270;1275;1280;1285;1290;1295;1301;1306;1311;1316;1321;1326;1331;1336;1341;1346;1351;1356;1361;1366;1371;1376;1381;1386;1391;1396;1401;1406;1411;1416;1421;1426;1431;1436;1441;1446;1451;1456;1461;1466;1471;1476;1481;1486;1491;1496;1502;1507;1512;1517;1522;1527;1532;1537;1542;1547;1552;1557;1562;1567;1572;1577;1582;1587;1592;1597;1602;1607;1612;1617;1622;1627;1632;1637;1642;1647;1652;1657;1662;1667;1672;1677;1682;1687;1692;1697;1703;1708;1713;1718;1723;1728;1733;1738;1743;1748;1753;1758;1763;1768;1773;1778;1783;1788;1793;1798;1803;1808;1813;1818;1823;1828;1833;1838;1843;1848;1853;1858;1863;1868;1873;1878;1883;1888;1893;1898;1904;1909;1914;1919;1924;1929;1934;1939;1944;1949;1954;1959;1964;1969;1974;1979;1984;1989;1994;1999;2004;2009;2014;2019;2024;2029;2034;2039;2044;2049;2054;2059;2064;2069;2074;2079;2084;2089;2094;2100
0.621551;0.634787;0.635249;0.645657;0.652491;0.664597;0.673086;0.686879;0.692545;0.703400;0.714817;0.724717;0.731340;0.743648;0.755018;0.769072;0.777253;0.787074;0.801475;0.808767;0.821043;0.826235;0.840397;0.847521;0.859999;0.866902;0.876489;0.888794;0.892432;0.902808;0.907536;0.913949;0.919423;0.928028;0.932524;0.936817;0.942227;0.944758;0.946584;0.948674;0.947345;0.947663;0.949455;0.941026;0.942393;0.939876;0.936875;0.937614;0.927431;0.925950;0.920178;0.914997;0.910766;0.901644;0.896906;0.883727;0.878258;0.870806;0.858496;0.849710;0.843234;0.833054;0.823231;0.814805;0.805538;0.793407;0.784903;0.773246;0.761699;0.758370;0.746230;0.737742;0.726613;0.717253;0.713632;0.704753;0.691389;0.686163;0.678587;0.672906;0.662700;0.652908;0.648300;0.639601;0.633932;0.630830;0.620401;0.615808;0.610666;0.605689;0.598743;0.597522;0.591473;0.585364;0.585115;0.579628;0.574763;0.575256;0.563392;0.565442;0.558751;0.561010;0.558457;0.562325;0.555112;0.551714;0.549546;0.549473;0.546201;0.548760;0.542502;0.540435;0.545266;0.541304;0.546115;0.541044;0.538889;0.537878;0.534840;0.532477;0.538368;0.534410;0.527704;0.528057;0.529875;0.530090;0.528299;0.530649;0.527965;0.524849;0.525737;0.526756;0.529193;0.521101;0.524662;0.521307;0.520237;0.522860;0.521601;0.519657;0.515911;0.522722;0.516584;0.520036;0.514814;0.516015;0.517957;0.519710;0.514041;0.509348;0.513174;0.512869;0.511530;0.514359;0.509640;0.513146;0.513716;0.514604;0.507096;0.511695;0.508973;0.509459;0.505921;0.506951;0.508362;0.509489;0.507893;0.508117;0.502125;0.505986;0.503573;0.498606;0.505852;0.507317;0.503472;0.504980;0.503223;0.503872;0.501905;0.501159;0.500645;0.501807;0.500168;0.502520;0.500303;0.504400;0.502799;0.502573;0.500744;0.502164;0.506786;0.502333;0.500791;0.501883;0.500382;0.501992;0.506040;0.495691;0.499896;0.500193
0.506670;0.509998;0.507469;0.509278;0.510953;0.513346;0.511515;0.511547;0.515169;0.516223;0.516121;0.514440;0.515440;0.520871;0.520936;0.519546;0.521424;0.523423;0.523556;0.524990;0.528753;0.532113;0.528919;0.525378;0.529851;0.532217;0.531777;0.538213;0.538499;0.540606;0.543394;0.543668;0.547098;0.541662;0.546151;0.551975;0.551114;0.550784;0.551107;0.557847;0.557152;0.566338;0.566460;0.565902;0.567667;0.569237;0.577974;0.572177;0.578451;0.578638;0.582678;0.584471;0.588736;0.593941;0.588605;0.593823;0.594928;0.602458;0.601313;0.600944;0.605208;0.608595;0.613625;0.613483;0.611967;0.616292;0.617560;0.622931;0.621387;0.625339;0.625848;0.624712;0.630530;0.622691;0.628066;0.631215;0.630654;0.630514;0.637005;0.637840;0.636074;0.637375;0.632453;0.630874;0.634100;0.633414;0.631693;0.631396;0.630855;0.631759;0.633107;0.626635;0.628445;0.630357;0.628825;0.625911;0.629041;0.624145;0.627295;0.626032;0.628208;0.622303;0.620990;0.623958;0.622906;0.623939;0.626795;0.621222;0.622171;0.624384;0.623652;0.627762;0.629554;0.629720;0.634058;0.634782;0.639484;0.645860;0.645916;0.649336;0.648046;0.653889;0.658780;0.662404;0.672700;0.673072;0.680442;0.687869;0.686913;0.695541;0.697791;0.708650;0.717515;0.721299;0.730695;0.735518;0.741712;0.753417;0.751121;0.764996;0.771075;0.773815;0.780491;0.784670;0.795743;0.797019;0.801156;0.809995;0.813695;0.821321;0.819424;0.827912;0.827762;0.826271;0.831950;0.833248;0.835961;0.835774;0.836311;0.834583;0.835925;0.833056;0.828908;0.830412;0.821687;0.821696;0.820590;0.818633;0.812027;0.806886;0.801394;0.792750;0.787203;0.784573;0.776374;0.770449;0.766143;0.749878;0.742724;0.739770;0.732491;0.719401;0.716151;0.706301;0.694059;0.691128;0.679625;0.677664;0.667157;0.660683;0.648933;0.644934;0.638149;0.632468;0.621969;0.619967;0.610090;0.603744;0.596787;0.588705
0.508151;0.512713;0.511922;0.512177;0.515010;0.513687;0.517483;0.513691;0.518500;0.522274;0.522382;0.522802;0.519968;0.528055;0.525322;0.524725;0.527628;0.525780;0.531616;0.529322;0.532523;0.538437;0.531342;0.543516;0.543060;0.538027;0.540038;0.544051;0.549583;0.547202;0.551649;0.557860;0.556102;0.558938;0.558719;0.564919;0.567993;0.570268;0.567575;0.573057;0.576646;0.577913;0.578837;0.586291;0.583763;0.585318;0.593126;0.594836;0.594542;0.593685;0.602230;0.605605;0.609093;0.615481;0.619392;0.617232;0.618978;0.621394;0.625310;0.627594;0.628191;0.632360;0.632888;0.635573;0.646898;0.642462;0.641838;0.651507;0.652894;0.653957;0.653119;0.654871;0.657297;0.657892;0.659014;0.660682;0.660202;0.664224;0.664868;0.657167;0.667753;0.668915;0.666558;0.658620;0.665096;0.666254;0.661000;0.663693;0.663189;0.659259;0.659529;0.657524;0.658286;0.659149;0.656880;0.657630;0.655851;0.650271;0.656051;0.653753;0.650880;0.649161;0.646956;0.646789;0.650761;0.647211;0.647827;0.647683;0.650296;0.647316;0.652216;0.655402;0.649147;0.654884;0.653654;0.654804;0.656890;0.656475;0.660625;0.659787;0.661410;0.667282;0.668040;0.671688;0.675614;0.682549;0.684723;0.690810;0.694764;0.702038;0.705183;0.706186;0.710080;0.713633;0.718065;0.721056;0.728790;0.739732;0.738796;0.742871;0.750696;0.752603;0.761017;0.761637;0.769894;0.772161;0.771141;0.780718;0.783974;0.780653;0.787228;0.787070;0.791051;0.790512;0.797266;0.797292;0.792642;0.797873;0.797046;0.796853;0.794235;0.790916;0.789273;0.789203;0.784427;0.778862;0.780276;0.773227;0.770481;0.762679;0.761037;0.753331;0.751102;0.746227;0.744218;0.741244;0.727215;0.717372;0.714323;0.704474;0.699272;0.693815;0.689526;0.681475;0.669960;0.668263;0.658183;0.649611;0.647982;0.634917;0.630265;0.628095;0.620072;0.611191;0.603087;0.601493;0.592530;0.589805;0.586798;0.584175
0.509112;0.508853;0.506482;0.511690;0.508989;0.507712;0.512042;0.516400;0.512721;0.507713;0.516221;0.516596;0.516374;0.513284;0.519671;0.518904;0.521600;0.520058;0.519671;0.525403;0.520977;0.527003;0.525862;0.529780;0.526195;0.533830;0.528903;0.534705;0.534139;0.534940;0.539171;0.538228;0.539946;0.544948;0.545270;0.545561;0.553440;0.549892;0.555024;0.554678;0.555716;0.562733;0.560844;0.564611;0.565198;0.566183;0.569408;0.571597;0.575568;0.579926;0.582302;0.586105;0.592359;0.587996;0.595214;0.594749;0.599160;0.605246;0.607824;0.607112;0.610684;0.613852;0.618548;0.621368;0.621874;0.630096;0.630904;0.636415;0.636375;0.638738;0.641014;0.649019;0.646379;0.650054;0.648494;0.657390;0.657241;0.659428;0.662482;0.662027;0.666722;0.669407;0.673784;0.672072;0.675108;0.678906;0.681735;0.679773;0.684501;0.681830;0.689624;0.682628;0.691173;0.688767;0.691187;0.695084;0.697031;0.697437;0.699495;0.705972;0.702096;0.704303;0.708025;0.711504;0.707909;0.708873;0.717779;0.714392;0.718456;0.718283;0.719505;0.725211;0.724512;0.723670;0.730417;0.732664;0.730183;0.732183;0.735616;0.737497;0.732740;0.741088;0.738990;0.741704;0.746099;0.748932;0.748382;0.747976;0.748283;0.749467;0.748445;0.753472;0.755388;0.754303;0.759917;0.757159;0.760263;0.764585;0.763503;0.759853;0.762178;0.764152;0.765981;0.769714;0.765252;0.768049;0.766287;0.765438;0.763250;0.765085;0.765950;0.762703;0.766036;0.756266;0.760942;0.759352;0.760019;0.757709;0.749781;0.746795;0.754115;0.743937;0.744209;0.735820;0.734604;0.730449;0.727871;0.719904;0.719439;0.713113;0.706368;0.703142;0.698060;0.689538;0.686280;0.677514;0.672274;0.671979;0.661061;0.660522;0.655339;0.644307;0.644887;0.636511;0.630097;0.625396;0.618599;0.612150;0.605782;0.604253;0.598607;0.592481;0.593789;0.585375;0.581327;0.574321;0.567473;0.565934;0.555393;0.552837
0.600496;0.604389;0.611988;0.616888;0.625304;0.637249;0.642300;0.652367;0.660984;0.668177;0.675880;0.681175;0.695970;0.704071;0.708918;0.719712;0.728791;0.736505;0.750211;0.752663;0.763566;0.775428;0.783419;0.791687;0.802968;0.805669;0.815145;0.821186;0.828125;0.834721;0.843384;0.850677;0.852139;0.858808;0.862877;0.869915;0.874194;0.877713;0.881671;0.879012;0.885512;0.886001;0.888755;0.880761;0.885253;0.882922;0.883046;0.878848;0.875431;0.875166;0.871595;0.863685;0.857039;0.857221;0.855428;0.847982;0.839321;0.833785;0.828729;0.826411;0.821767;0.809850;0.802177;0.801539;0.791345;0.780121;0.778154;0.768156;0.765493;0.756537;0.749269;0.741350;0.734804;0.725717;0.718851;0.714479;0.712453;0.695607;0.688901;0.686042;0.681968;0.676996;0.673921;0.660796;0.655908;0.653030;0.649224;0.642194;0.634736;0.630214;0.624448;0.621124;0.616909;0.613936;0.614038;0.600860;0.599186;0.595543;0.592791;0.586891;0.583802;0.581152;0.580755;0.574592;0.573064;0.570239;0.570379;0.564865;0.562127;0.563380;0.559608;0.559618;0.548548;0.552414;0.553716;0.551453;0.551119;0.548597;0.551901;0.549311;0.551882;0.545836;0.547323;0.548664;0.547498;0.550669;0.542925;0.546705;0.543751;0.550274;0.546127;0.551760;0.551544;0.555193;0.552819;0.552949;0.554623;0.551875;0.554582;0.559794;0.562262;0.557553;0.564560;0.564389;0.560179;0.559961;0.561919;0.566007;0.563547;0.564409;0.565242;0.566498;0.571906;0.570048;0.570079;0.571073;0.568531;0.575162;0.572527;0.576281;0.569536;0.567593;0.568378;0.566397;0.565655;0.568347;0.568004;0.570171;0.567857;0.566143;0.568881;0.561909;0.566180;0.563675;0.559334;0.558938;0.560525;0.556693;0.554653;0.552647;0.552297;0.552634;0.551046;0.551795;0.547994;0.545386;0.545345;0.542406;0.537650;0.542705;0.538347;0.538208;0.536281;0.538038;0.534023;0.535032;0.532871;0.531556;0.523052;0.523754
0.506257;0.501728;0.506627;0.508951;0.510015;0.506667;0.512104;0.514229;0.515179;0.510753;0.515608;0.512261;0.510739;0.519608;0.515429;0.517270;0.517070;0.520730;0.523089;0.520891;0.521839;0.524980;0.524834;0.523690;0.528821;0.529447;0.532727;0.533652;0.538338;0.536100;0.541620;0.538302;0.539474;0.539846;0.543565;0.550722;0.549790;0.552904;0.556054;0.557479;0.558840;0.566562;0.562658;0.569165;0.571830;0.571986;0.574688;0.581919;0.583500;0.584581;0.588632;0.594742;0.594062;0.598919;0.597973;0.610866;0.612158;0.616025;0.614581;0.624777;0.623516;0.632404;0.634341;0.635971;0.640307;0.648464;0.649849;0.650771;0.658757;0.659996;0.665874;0.674130;0.673164;0.676008;0.675273;0.678131;0.686375;0.691730;0.689793;0.695352;0.700001;0.701085;0.705156;0.709090;0.707488;0.715652;0.718392;0.716419;0.720609;0.723800;0.725088;0.727560;0.731762;0.734511;0.738574;0.738742;0.744671;0.737860;0.744574;0.744266;0.747950;0.749674;0.752033;0.755043;0.752695;0.756366;0.762333;0.759050;0.760165;0.764570;0.767604;0.767403;0.768107;0.766223;0.770704;0.773016;0.770478;0.774249;0.773774;0.773889;0.771672;0.769456;0.777309;0.773839;0.773339;0.775300;0.771937;0.774122;0.773562;0.773519;0.769472;0.770319;0.765632;0.764763;0.765392;0.762224;0.758798;0.760164;0.759675;0.762153;0.756291;0.755639;0.758029;0.758391;0.752410;0.749568;0.747118;0.747503;0.741622;0.736432;0.733896;0.732624;0.730977;0.725736;0.725934;0.723543;0.719218;0.718984;0.717294;0.709412;0.707769;0.703428;0.694546;0.692199;0.688537;0.687070;0.681834;0.677549;0.668321;0.666781;0.665345;0.657993;0.659005;0.655181;0.648414;0.645345;0.637662;0.633587;0.630257;0.623782;0.618694;0.616203;0.608908;0.607581;0.603812;0.600729;0.591136;0.593923;0.585504;0.577798;0.574289;0.572893;0.573716;0.565016;0.565622;0.557530;0.555630;0.553758;0.548249;0.548608
0.561529;0.566932;0.567853;0.576697;0.578893;0.584214;0.585802;0.593729;0.596924;0.599739;0.610571;0.614377;0.616630;0.618362;0.627532;0.629634;0.638535;0.638970;0.646779;0.648748;0.659332;0.666730;0.668568;0.676493;0.676816;0.682342;0.691294;0.696690;0.701489;0.707911;0.710055;0.714179;0.719197;0.721213;0.724285;0.728738;0.731563;0.736046;0.737183;0.741528;0.741204;0.741457;0.743583;0.748094;0.749619;0.750036;0.752444;0.750094;0.750463;0.750643;0.748067;0.748975;0.743735;0.745403;0.749162;0.743517;0.743245;0.744643;0.739587;0.737710;0.741127;0.735615;0.732885;0.732680;0.733106;0.725268;0.727314;0.724243;0.716725;0.715842;0.716652;0.713900;0.712958;0.706361;0.705714;0.704133;0.702102;0.697765;0.697575;0.699618;0.693937;0.689214;0.694464;0.684903;0.685513;0.682795;0.679627;0.684379;0.675449;0.681072;0.680271;0.675604;0.668450;0.672620;0.675324;0.667152;0.667186;0.663645;0.661031;0.665096;0.663951;0.663520;0.659705;0.660895;0.663774;0.662748;0.654535;0.651691;0.655330;0.657571;0.654415;0.655128;0.648863;0.653449;0.649131;0.647231;0.648528;0.645878;0.648731;0.641189;0.647478;0.645920;0.642026;0.639893;0.637977;0.643212;0.643806;0.641754;0.638266;0.636192;0.642095;0.634599;0.639132;0.635280;0.631593;0.628957;0.628437;0.632110;0.633598;0.629763;0.629947;0.628016;0.623277;0.622029;0.625870;0.620051;0.625887;0.621829;0.618032;0.619223;0.621219;0.616711;0.613877;0.615399;0.611552;0.608794;0.606805;0.600622;0.606064;0.602030;0.604508;0.597741;0.600073;0.597748;0.596360;0.590485;0.591410;0.581734;0.592550;0.583490;0.581756;0.575516;0.574709;0.575634;0.569537;0.567133;0.570454;0.561971;0.563564;0.558633;0.554594;0.552217;0.547469;0.548831;0.550593;0.545651;0.540086;0.541013;0.533442;0.534133;0.532183;0.530059;0.528173;0.524525;0.526153;0.523726;0.520667;0.518154;0.517468;0.514076
0.531735;0.525529;0.530492;0.536977;0.528986;0.534537;0.539859;0.542641;0.537392;0.544766;0.550626;0.549051;0.550786;0.554646;0.558901;0.562970;0.562088;0.563030;0.567878;0.571096;0.573363;0.578012;0.581288;0.582132;0.580209;0.587846;0.586373;0.590374;0.593826;0.593463;0.600435;0.599268;0.603717;0.602892;0.607898;0.601191;0.606506;0.610773;0.613667;0.620952;0.619489;0.620728;0.621075;0.624233;0.625607;0.620565;0.621854;0.626032;0.627204;0.626117;0.629254;0.632208;0.630678;0.631297;0.630232;0.630652;0.631759;0.633152;0.631313;0.634599;0.634557;0.635716;0.636457;0.644206;0.636260;0.641906;0.636700;0.644050;0.645125;0.645996;0.650219;0.646842;0.649085;0.650591;0.649563;0.655536;0.658190;0.658691;0.662537;0.665720;0.670168;0.671684;0.673615;0.674670;0.683264;0.684882;0.685770;0.691454;0.695308;0.698210;0.700479;0.700772;0.709093;0.718709;0.717937;0.728122;0.723764;0.727640;0.733215;0.734995;0.738224;0.748423;0.750951;0.750000;0.755672;0.759081;0.765465;0.768003;0.766976;0.763689;0.774359;0.775755;0.777662;0.781032;0.785966;0.783131;0.784776;0.785792;0.786999;0.793972;0.790976;0.789677;0.784365;0.782635;0.785308;0.788406;0.783938;0.777289;0.776172;0.777457;0.779176;0.770002;0.776286;0.768690;0.766584;0.764643;0.758853;0.758542;0.750290;0.745027;0.743220;0.737822;0.737463;0.735893;0.725780;0.721943;0.715916;0.713508;0.709199;0.705073;0.703649;0.700681;0.694668;0.689418;0.684083;0.679727;0.675768;0.670908;0.666273;0.660448;0.658010;0.646597;0.648599;0.643002;0.637777;0.631713;0.633839;0.623654;0.626874;0.620518;0.617864;0.609275;0.609629;0.599301;0.602057;0.595275;0.591825;0.588226;0.584177;0.585182;0.573787;0.573595;0.573563;0.570591;0.567491;0.562572;0.558943;0.556835;0.545490;0.555839;0.550310;0.551617;0.547284;0.544099;0.539411;0.539943;0.530533;0.531661;0.535709;0.523890
0.548498;0.557391;0.553746;0.557609;0.563340;0.567677;0.569571;0.572308;0.571270;0.578807;0.588000;0.589176;0.596636;0.599770;0.601784;0.610389;0.613900;0.617997;0.620789;0.628901;0.635011;0.637128;0.638876;0.641731;0.646089;0.650664;0.663552;0.661040;0.662351;0.664521;0.676585;0.674684;0.678349;0.683908;0.688974;0.690522;0.690038;0.688465;0.692780;0.694479;0.703442;0.698828;0.698785;0.709431;0.697646;0.707664;0.708831;0.705106;0.702955;0.704751;0.704781;0.699462;0.707958;0.705157;0.698796;0.697148;0.696367;0.693653;0.697552;0.697859;0.690977;0.694032;0.689889;0.687424;0.687950;0.682563;0.682684;0.683159;0.681200;0.672318;0.672833;0.665765;0.667271;0.669575;0.660111;0.661115;0.658274;0.656981;0.653684;0.653426;0.649838;0.648232;0.646934;0.643436;0.642234;0.639952;0.634907;0.634657;0.637041;0.628953;0.626350;0.622455;0.622834;0.622232;0.623083;0.618007;0.618030;0.613540;0.619370;0.615100;0.615589;0.613414;0.608774;0.611090;0.609550;0.613701;0.610648;0.615203;0.610942;0.606059;0.611974;0.616434;0.609396;0.613328;0.615744;0.615105;0.616726;0.620429;0.619764;0.620546;0.625508;0.625572;0.626941;0.628502;0.632507;0.635015;0.633739;0.640212;0.636796;0.642826;0.647520;0.648831;0.652994;0.658451;0.658035;0.658911;0.664408;0.671750;0.674949;0.677852;0.679759;0.680671;0.685228;0.686501;0.686408;0.687248;0.696523;0.695226;0.698956;0.704375;0.702789;0.704071;0.706851;0.706408;0.708253;0.705629;0.708611;0.704258;0.705678;0.703870;0.704572;0.705506;0.706028;0.702072;0.699614;0.698957;0.690157;0.689285;0.682923;0.685292;0.679029;0.680044;0.671389;0.671862;0.667128;0.656996;0.655868;0.651631;0.651656;0.643015;0.637910;0.632446;0.625724;0.620004;0.619087;0.611779;0.608344;0.603781;0.597590;0.594087;0.586973;0.583837;0.580487;0.575703;0.573508;0.571201;0.563871;0.557313;0.559558;0.554800
