1100,1105,1110,1115,1120,1125,1130,1135,1140,1145,1150,1155,1160,1165,1170,1175,1180,1185,1190,1195,1200,1205,1210,1215,1220,1225,1230,1235,1240,1245,1250,1255,1260,1265,1270,1275,1280,1285,1290,1295,1301,1306,1311,1316,1321,1326,1331,1336,1341,1346,1351,1356,1361,1366,1371,1376,1381,1386,1391,1396,1401,1406,1411,1416,1421,1426,1431,1436,1441,1446,1451,1456,1461,1466,1471,1476,1481,1486,1491,1496,1502,1507,1512,1517,1522,1527,1532,1537,1542,1547,1552,1557,1562,1567,1572,1577,1582,1587,1592,1597,1602,1607,1612,1617,1622,1627,1632,1637,1642,1647,1652,1657,1662,1667,1672,1677,1682,1687,1692,1697,1703,1708,1713,1718,1723,1728,1733,1738,1743,1748,1753,1758,1763,1768,1773,1778,1783,1788,1793,1798,1803,1808,1813,1818,1823,1828,1833,1838,1843,1848,1853,1858,1863,1868,1873,1878,1883,1888,1893,1898,1904,1909,1914,1919,1924,1929,1934,1939,1944,1949,1954,1959,1964,1969,1974,1979,1984,1989,1994,1999,2004,2009,2014,2019,2024,2029,2034,2039,2044,2049,2054,2059,2064,2069,2074,2079,2084,2089,2094,2100
0.543948,0.549097,0.554355,0.556079,0.558300,0.558043,0.562381,0.566625,0.573602,0.579950,0.585137,0.588364,0.587221,0.594556,0.600794,0.601368,0.610156,0.609868,0.616059,0.618302,0.620888,0.624026,0.628479,0.635164,0.641737,0.640808,0.644053,0.645882,0.651804,0.653777,0.657557,0.658491,0.664443,0.666354,0.663520,0.667805,0.672824,0.670106,0.673311,0.673642,0.676575,0.679736,0.675564,0.678135,0.679257,0.677888,0.672237,0.673083,0.671249,0.674605,0.674922,0.671404,0.672622,0.663950,0.662095,0.661042,0.659687,0.659521,0.652343,0.652960,0.650068,0.647335,0.645701,0.644651,0.639349,0.639269,0.634206,0.635667,0.631846,0.629350,0.624961,0.625709,0.623948,0.623612,0.616820,0.621876,0.619711,0.615023,0.611716,0.607166,0.616592,0.612621,0.613731,0.610624,0.608883,0.609532,0.609043,0.609907,0.610843,0.615651,0.611836,0.622102,0.614650,0.615937,0.621836,0.620737,0.625174,0.626607,0.629276,0.626193,0.629024,0.628664,0.635815,0.637153,0.641429,0.638370,0.645404,0.650409,0.646725,0.653441,0.654467,0.655605,0.660095,0.659611,0.664519,0.668105,0.669892,0.674225,0.678565,0.673265,0.676009,0.684400,0.685971,0.690759,0.690492,0.690871,0.694815,0.703048,0.699851,0.706677,0.703999,0.705770,0.710607,0.712820,0.713119,0.717055,0.715299,0.720556,0.715803,0.722646,0.724432,0.725550,0.732014,0.727121,0.731516,0.733243,0.725984,0.727389,0.734094,0.730819,0.728212,0.733138,0.733122,0.735411,0.727234,0.731291,0.726135,0.728046,0.725308,0.721620,0.716093,0.715733,0.715774,0.711494,0.708243,0.706178,0.700866,0.699504,0.696011,0.690988,0.688786,0.683136,0.678876,0.671403,0.671133,0.663224,0.657816,0.656100,0.650283,0.643460,0.641763,0.635226,0.633102,0.624617,0.618251,0.612335,0.610915,0.610702,0.604241,0.596672,0.594175,0.590638,0.585336,0.577655,0.575154,0.573484,0.565214,0.561531,0.557496,0.556408
0.507253,0.507189,0.512092,0.510776,0.509379,0.512375,0.512947,0.516715,0.517697,0.518750,0.516767,0.522027,0.522118,0.522454,0.524411,0.527919,0.529720,0.532268,0.529941,0.534041,0.540670,0.540493,0.541632,0.541268,0.544129,0.551122,0.551617,0.553481,0.557751,0.561417,0.562984,0.568998,0.570466,0.579360,0.579333,0.586117,0.589543,0.592959,0.597759,0.606470,0.611544,0.616713,0.621139,0.626630,0.634665,0.638356,0.643688,0.650203,0.657776,0.657849,0.665522,0.671558,0.680089,0.688253,0.695446,0.697367,0.706802,0.709437,0.722845,0.725051,0.731693,0.741935,0.745024,0.751742,0.752822,0.763718,0.774085,0.773812,0.773850,0.785698,0.786316,0.792425,0.796097,0.798213,0.801122,0.809518,0.808028,0.812343,0.812770,0.811834,0.814972,0.816224,0.816574,0.816554,0.815194,0.816897,0.812921,0.813335,0.809685,0.812462,0.807711,0.803024,0.799644,0.798983,0.794308,0.792506,0.783349,0.782147,0.780583,0.770777,0.769646,0.764437,0.762654,0.759977,0.751598,0.748689,0.743151,0.737523,0.732193,0.728332,0.723941,0.720412,0.717055,0.714086,0.709612,0.702630,0.700180,0.693767,0.700200,0.692289,0.690516,0.687336,0.683038,0.678621,0.679151,0.680338,0.675339,0.673343,0.674338,0.668048,0.663329,0.661552,0.665535,0.661235,0.663298,0.660937,0.657161,0.658195,0.659496,0.655234,0.659274,0.654420,0.657123,0.652107,0.657301,0.653546,0.654851,0.650048,0.652684,0.651626,0.648825,0.648372,0.646072,0.649068,0.647184,0.648611,0.649060,0.646545,0.641233,0.642906,0.637460,0.638463,0.636343,0.633877,0.632428,0.628340,0.626644,0.617967,0.618737,0.620951,0.614498,0.606936,0.612065,0.610996,0.604037,0.604129,0.601267,0.596026,0.600888,0.588046,0.588591,0.581456,0.581472,0.579709,0.574100,0.571628,0.574753,0.566709,0.562515,0.565440,0.558678,0.559311,0.554281,0.552220,0.545357,0.547139,0.545066,0.539608,0.540325,0.535952
0.502044,0.505284,0.499927,0.502381,0.495933,0.502586,0.502523,0.505858,0.505885,0.499347,0.501971,0.502483,0.501742,0.507078,0.501632,0.505275,0.505598,0.507141,0.505130,0.504589,0.506451,0.502147,0.507543,0.503882,0.506390,0.511400,0.510574,0.509890,0.510021,0.505629,0.503637,0.510722,0.511620,0.508411,0.510549,0.510020,0.508487,0.513522,0.518847,0.510235,0.514122,0.515400,0.510469,0.516009,0.519996,0.517181,0.514215,0.517939,0.517051,0.520491,0.519417,0.519677,0.523342,0.520471,0.520314,0.525117,0.527810,0.523968,0.526379,0.528831,0.531418,0.532784,0.529419,0.532640,0.535474,0.537976,0.537080,0.543099,0.539203,0.542508,0.541550,0.545353,0.542203,0.541238,0.547017,0.547637,0.554469,0.552875,0.560198,0.552092,0.550804,0.556909,0.561370,0.562587,0.561862,0.563365,0.565096,0.564082,0.572297,0.572156,0.576070,0.575476,0.577300,0.577074,0.581124,0.585363,0.588750,0.589700,0.593804,0.596459,0.597602,0.602791,0.607149,0.612556,0.611257,0.615682,0.619713,0.626472,0.625103,0.632791,0.639672,0.643027,0.651600,0.654872,0.657561,0.663296,0.666802,0.679328,0.681299,0.682437,0.691106,0.698863,0.704886,0.715589,0.717781,0.730089,0.733554,0.736783,0.749607,0.753994,0.762267,0.767092,0.777150,0.780858,0.794030,0.797449,0.807632,0.819536,0.815084,0.827318,0.833852,0.840605,0.848003,0.852392,0.859313,0.862996,0.872211,0.869524,0.875235,0.884337,0.883754,0.890321,0.888921,0.893947,0.898438,0.895344,0.897042,0.896694,0.898239,0.897266,0.890871,0.893463,0.889884,0.884697,0.884496,0.877182,0.873304,0.863185,0.861000,0.857653,0.843973,0.837284,0.826910,0.828123,0.815773,0.810447,0.803102,0.794587,0.782313,0.769633,0.768371,0.754842,0.743837,0.735501,0.723206,0.712675,0.708952,0.694566,0.688632,0.679105,0.667997,0.663331,0.651560,0.642559,0.638048,0.621986,0.621394,0.610880,0.600270,0.592601
0.521316,0.521751,0.529371,0.532689,0.529998,0.529015,0.533833,0.534763,0.538152,0.541421,0.543556,0.543003,0.542278,0.546569,0.548419,0.553453,0.558804,0.559243,0.565944,0.565859,0.572287,0.575423,0.582461,0.585226,0.588782,0.593082,0.598300,0.599985,0.603613,0.607579,0.612037,0.617629,0.626068,0.631646,0.639194,0.640782,0.647551,0.653938,0.656670,0.664463,0.672874,0.678409,0.687883,0.693375,0.697082,0.709584,0.712977,0.721614,0.727981,0.734201,0.742686,0.752596,0.758037,0.767544,0.776978,0.780316,0.786246,0.800574,0.801935,0.810913,0.817981,0.823766,0.827076,0.838494,0.842351,0.851804,0.856954,0.858278,0.860746,0.867323,0.870911,0.875287,0.882015,0.884574,0.886687,0.883653,0.886148,0.886126,0.891347,0.886444,0.884148,0.885212,0.885021,0.878894,0.881759,0.875202,0.873131,0.870368,0.861575,0.858379,0.854450,0.846391,0.839809,0.831774,0.828589,0.828736,0.815308,0.808333,0.797712,0.790823,0.784487,0.778046,0.761681,0.759209,0.747042,0.745653,0.738190,0.726990,0.720356,0.710396,0.703414,0.700703,0.684656,0.680895,0.673833,0.667768,0.665183,0.655671,0.652771,0.643783,0.638750,0.631078,0.624909,0.617311,0.615754,0.616615,0.606439,0.600750,0.599016,0.599956,0.589360,0.589200,0.589163,0.583421,0.580468,0.578683,0.575380,0.576063,0.570409,0.572511,0.571545,0.566328,0.568284,0.569404,0.562366,0.562333,0.564363,0.558771,0.559725,0.556989,0.555719,0.555241,0.554452,0.554658,0.551996,0.551472,0.551936,0.550906,0.547839,0.549029,0.556634,0.545406,0.546906,0.552214,0.549197,0.542146,0.546685,0.541952,0.545598,0.543696,0.542591,0.541901,0.537468,0.536494,0.535216,0.534744,0.532499,0.533348,0.533890,0.526261,0.531011,0.526413,0.523535,0.525794,0.523139,0.524532,0.526227,0.519645,0.524629,0.518008,0.522914,0.518165,0.517720,0.515604,0.513583,0.518623,0.514213,0.514236,0.512443,0.514183
0.550242,0.551398,0.555548,0.558612,0.562628,0.562644,0.564698,0.569719,0.573822,0.579535,0.583190,0.584750,0.595284,0.595623,0.599581,0.604657,0.609582,0.612596,0.613785,0.619485,0.625325,0.622201,0.635452,0.634284,0.640876,0.644615,0.649670,0.649280,0.653094,0.662479,0.657949,0.659830,0.665480,0.668355,0.666529,0.672150,0.666579,0.676518,0.678175,0.677042,0.680231,0.681560,0.680840,0.682086,0.681835,0.680860,0.680990,0.677629,0.682553,0.677020,0.672201,0.671073,0.676767,0.670956,0.671703,0.666061,0.658918,0.666984,0.659077,0.658767,0.655045,0.649489,0.646684,0.649758,0.644504,0.642002,0.645189,0.636610,0.636456,0.633107,0.635171,0.625116,0.627960,0.621418,0.623649,0.618366,0.615672,0.620035,0.610671,0.613065,0.605824,0.612584,0.611166,0.602202,0.603385,0.604829,0.603456,0.602056,0.599933,0.602995,0.600583,0.605968,0.606901,0.599445,0.601498,0.599178,0.603335,0.605869,0.606208,0.606390,0.608254,0.608035,0.605035,0.609714,0.608329,0.615471,0.615848,0.618873,0.617613,0.623107,0.619206,0.625379,0.620921,0.631673,0.628043,0.635572,0.632234,0.645858,0.644558,0.646614,0.647483,0.650408,0.657062,0.659724,0.659265,0.667139,0.668617,0.673869,0.676528,0.684637,0.684233,0.687919,0.688103,0.697043,0.696590,0.700000,0.702547,0.713594,0.712033,0.716721,0.718123,0.724017,0.721876,0.728466,0.730414,0.732646,0.739951,0.734068,0.741244,0.744975,0.742991,0.746366,0.747680,0.743261,0.744925,0.743849,0.746573,0.748342,0.744651,0.747049,0.744710,0.742381,0.738210,0.732097,0.729574,0.730120,0.723233,0.727393,0.722176,0.710916,0.712126,0.711203,0.705945,0.699198,0.696484,0.686614,0.685396,0.677548,0.671226,0.670997,0.662766,0.658466,0.654895,0.648099,0.642165,0.636031,0.633203,0.624908,0.622069,0.615552,0.607893,0.603793,0.599094,0.593643,0.587757,0.583297,0.580204,0.575607,0.569916,0.567704
0.534871,0.538337,0.538844,0.545989,0.547384,0.548186,0.549304,0.552995,0.554919,0.562824,0.564876,0.569508,0.569934,0.574477,0.573004,0.582789,0.584145,0.589287,0.595453,0.593103,0.600240,0.600929,0.606926,0.610173,0.612807,0.618051,0.619709,0.621039,0.630163,0.635335,0.637514,0.638055,0.644786,0.647550,0.648642,0.652188,0.654771,0.656139,0.660572,0.665436,0.665622,0.669377,0.669023,0.671890,0.678317,0.679910,0.678285,0.682825,0.688294,0.686093,0.687643,0.689135,0.689156,0.692561,0.694506,0.686410,0.692146,0.699777,0.692433,0.698017,0.696925,0.699024,0.702766,0.705938,0.706777,0.699317,0.706419,0.711008,0.709532,0.707400,0.712932,0.709114,0.709095,0.708268,0.707881,0.708678,0.716437,0.712218,0.707599,0.711975,0.705409,0.706570,0.704785,0.715797,0.710594,0.708785,0.712852,0.714015,0.712872,0.709936,0.709250,0.707274,0.708627,0.708094,0.711003,0.706936,0.707453,0.705267,0.709243,0.703036,0.705216,0.701737,0.705989,0.700104,0.701588,0.700694,0.703922,0.701746,0.703064,0.702017,0.696863,0.696298,0.697213,0.696573,0.698924,0.696169,0.698350,0.691139,0.696168,0.690201,0.694456,0.693078,0.689901,0.691943,0.694774,0.690778,0.689270,0.691150,0.682174,0.684840,0.689780,0.684014,0.687126,0.678729,0.683424,0.679185,0.682080,0.682683,0.673019,0.675929,0.681528,0.676045,0.672307,0.678080,0.672491,0.666834,0.664145,0.669725,0.663973,0.663230,0.663410,0.662445,0.657092,0.656997,0.656595,0.660020,0.653205,0.653372,0.647802,0.648177,0.645498,0.643085,0.639244,0.639416,0.635295,0.631871,0.630103,0.625466,0.620506,0.623929,0.614077,0.612309,0.605836,0.603297,0.611540,0.601863,0.598586,0.590733,0.587425,0.590838,0.579886,0.577383,0.575952,0.573331,0.572278,0.563423,0.570607,0.564202,0.562133,0.558548,0.556975,0.552190,0.550068,0.546074,0.546135,0.538047,0.535783,0.538840,0.530768,0.533052
0.586949,0.595921,0.597606,0.610028,0.612148,0.617461,0.623135,0.631817,0.641565,0.652251,0.656561,0.664104,0.672774,0.678706,0.683854,0.696504,0.701889,0.713829,0.719966,0.723196,0.731510,0.745150,0.749652,0.755837,0.764682,0.768344,0.774733,0.783434,0.787044,0.795399,0.796560,0.804544,0.804600,0.802809,0.813871,0.819095,0.822798,0.828131,0.827165,0.826619,0.825196,0.830381,0.825981,0.827928,0.824756,0.824943,0.823353,0.816354,0.812483,0.810536,0.810193,0.804620,0.799961,0.793556,0.788095,0.788012,0.783616,0.772217,0.768533,0.761143,0.759269,0.747908,0.739045,0.737842,0.732641,0.721025,0.716999,0.710768,0.704813,0.695651,0.694106,0.685847,0.683905,0.679149,0.670387,0.664099,0.660474,0.655893,0.656330,0.649513,0.649740,0.639990,0.639127,0.635166,0.636110,0.631791,0.626480,0.631579,0.625344,0.628561,0.620437,0.624096,0.625869,0.623959,0.624687,0.625620,0.628001,0.626596,0.625302,0.621412,0.622826,0.632426,0.629340,0.631772,0.630951,0.628929,0.629929,0.633745,0.634917,0.627590,0.633831,0.638512,0.643194,0.633164,0.639826,0.640274,0.640362,0.641857,0.643739,0.642216,0.636890,0.639887,0.635648,0.636280,0.640648,0.636576,0.635038,0.638961,0.634049,0.631415,0.630028,0.627570,0.632475,0.625713,0.629268,0.621657,0.625222,0.617898,0.614254,0.614720,0.612454,0.610757,0.610307,0.601970,0.603110,0.595708,0.597697,0.596249,0.588203,0.592648,0.589279,0.589047,0.584837,0.584346,0.580864,0.575325,0.573947,0.566740,0.568736,0.561489,0.563316,0.562604,0.557197,0.559859,0.560366,0.550799,0.551594,0.545024,0.551872,0.548776,0.544771,0.544961,0.538176,0.544729,0.538134,0.533042,0.540456,0.530592,0.532082,0.531514,0.533313,0.527228,0.520553,0.524577,0.522748,0.519490,0.526670,0.517199,0.519361,0.516094,0.512706,0.518798,0.512958,0.516654,0.508568,0.512960,0.512926,0.515399,0.505403,0.510944
0.547901,0.556403,0.551742,0.556380,0.566058,0.564168,0.570194,0.578786,0.576957,0.580583,0.588700,0.590705,0.598206,0.602002,0.605999,0.612913,0.614237,0.622003,0.623468,0.628650,0.633757,0.639325,0.644292,0.651659,0.655655,0.660025,0.660611,0.665596,0.673634,0.678664,0.679495,0.680984,0.685188,0.689559,0.690740,0.696161,0.699414,0.705236,0.701040,0.703087,0.708749,0.707865,0.712940,0.712277,0.720896,0.710708,0.711201,0.716559,0.716419,0.712207,0.716384,0.717913,0.717478,0.715140,0.714457,0.717898,0.715454,0.715193,0.714271,0.712715,0.716863,0.715212,0.713678,0.713310,0.704186,0.709332,0.708024,0.712378,0.708856,0.704986,0.704707,0.702752,0.709199,0.703645,0.699557,0.700153,0.703141,0.701522,0.706902,0.706922,0.707228,0.704297,0.699295,0.702417,0.704778,0.705756,0.706392,0.706441,0.709098,0.708584,0.711806,0.709633,0.712782,0.715933,0.711550,0.715482,0.712570,0.716899,0.712201,0.721362,0.715082,0.720611,0.720808,0.721031,0.722509,0.723281,0.723364,0.724682,0.724734,0.726629,0.722699,0.722534,0.727850,0.730737,0.726873,0.726174,0.725158,0.718140,0.719801,0.719136,0.721399,0.718365,0.716653,0.712087,0.713252,0.707977,0.705703,0.705342,0.700923,0.696632,0.695733,0.692770,0.688736,0.685220,0.682171,0.679484,0.678159,0.674076,0.674083,0.665620,0.661325,0.654085,0.651505,0.646571,0.646048,0.641294,0.637315,0.634480,0.630345,0.621733,0.624903,0.620582,0.616118,0.612529,0.606370,0.605865,0.599750,0.594376,0.591305,0.584838,0.585252,0.584751,0.578353,0.579001,0.574982,0.567653,0.567191,0.562945,0.563924,0.559169,0.555526,0.552996,0.552713,0.546351,0.550827,0.543704,0.543825,0.541883,0.538121,0.536490,0.539083,0.536517,0.531364,0.533086,0.530017,0.529707,0.530153,0.519270,0.525729,0.519403,0.520294,0.519166,0.515397,0.519960,0.519583,0.510802,0.510468,0.512997,0.510693,0.511852
0.541123,0.546715,0.548549,0.549352,0.551856,0.555704,0.557075,0.558605,0.566648,0.568096,0.575160,0.572581,0.578771,0.580320,0.585058,0.588646,0.591716,0.591927,0.601303,0.598718,0.599991,0.608981,0.612911,0.614753,0.622997,0.625034,0.627293,0.629342,0.630927,0.638982,0.638258,0.644294,0.642528,0.649966,0.646356,0.651956,0.646831,0.652560,0.655480,0.654027,0.649420,0.658210,0.655195,0.659207,0.657029,0.657708,0.653713,0.658727,0.655767,0.656061,0.657733,0.654846,0.656596,0.648533,0.652403,0.648870,0.651339,0.647291,0.645038,0.644432,0.642288,0.641189,0.636496,0.638818,0.637290,0.629431,0.635355,0.630755,0.636541,0.630158,0.632073,0.628919,0.630648,0.634828,0.631669,0.634963,0.630986,0.636492,0.635352,0.636203,0.636270,0.636484,0.642644,0.645703,0.646405,0.647463,0.651968,0.654299,0.658557,0.659989,0.667676,0.670055,0.670309,0.678474,0.681048,0.686364,0.690460,0.694001,0.698569,0.701972,0.707822,0.713693,0.714228,0.721061,0.724374,0.724390,0.736086,0.736634,0.736598,0.744471,0.745201,0.751332,0.751702,0.750075,0.759446,0.759837,0.763398,0.763741,0.768241,0.762276,0.770223,0.767695,0.769674,0.769055,0.767411,0.770917,0.768348,0.767230,0.761131,0.765493,0.764881,0.757103,0.755083,0.755490,0.753724,0.749042,0.744197,0.741478,0.742770,0.740319,0.736924,0.734723,0.728114,0.723834,0.717044,0.717464,0.717777,0.713525,0.704577,0.701400,0.697488,0.693380,0.690420,0.684406,0.678900,0.680053,0.676548,0.675465,0.667892,0.661168,0.653300,0.654494,0.648853,0.647030,0.636966,0.631423,0.631416,0.627653,0.620901,0.623394,0.616372,0.614586,0.612033,0.601113,0.597995,0.598518,0.591790,0.592090,0.590386,0.583322,0.581292,0.577493,0.570123,0.571499,0.568119,0.566592,0.561190,0.559098,0.556119,0.556150,0.549828,0.545930,0.545092,0.544536,0.534491,0.536997,0.534031,0.532305,0.533949,0.527592
