1100;1105;1110;1115;1120;1125;1130;1135;1140;1145;1150;1155;1160;1165;1170;1175;1180;1185;1190;1195;1200;1205;1210;1215;1220;1225;1230;1235;1240;1245;1250;1255;1260;1265;1270;1275;1280;1285;1290;1295;1301;1306;1311;1316;1321;1326;1331;1336;1341;1346;1351;1356;1361;1366;1371;1376;1381;1386;1391;1396;1401;1406;1411;1416;1421;1426;1431;1436;1441;1446;1451;1456;1461;1466;1471;1476;1481;1486;1491;1496;1502;1507;1512;1517;1522;1527;1532;1537;1542;1547;1552;1557;1562;1567;1572;1577;1582;1587;1592;1597
0.517529;0.521052;0.515996;0.518663;0.523875;0.520229;0.522790;0.525297;0.527982;0.529006;0.531232;0.529728;0.536657;0.537216;0.536700;0.534397;0.539920;0.539453;0.545989;0.541803;0.545433;0.549903;0.549795;0.555443;0.556232;0.557504;0.560047;0.567977;0.563458;0.568070;0.568290;0.566464;0.574645;0.574097;0.576604;0.575841;0.583028;0.581076;0.586141;0.586003;0.585458;0.593492;0.594910;0.596099;0.594625;0.602570;0.597261;0.605162;0.604663;0.606882;0.607125;0.608385;0.610864;0.613002;0.613867;0.617655;0.621023;0.620342;0.626810;0.625731;0.626727;0.629958;0.627597;0.632156;0.637830;0.634807;0.633738;0.634765;0.642096;0.638578;0.644733;0.641376;0.644661;0.640613;0.643642;0.647727;0.649647;0.649741;0.648886;0.651459;0.657105;0.654672;0.656121;0.654290;0.655390;0.658081;0.655152;0.659202;0.659195;0.659297;0.660968;0.664108;0.661299;0.661803;0.669609;0.657483;0.667028;0.663745;0.664979;0.663806
0.520421;0.525694;0.528472;0.525302;0.528449;0.526935;0.529694;0.535970;0.537531;0.535447;0.541200;0.539202;0.541713;0.550520;0.548331;0.553367;0.554634;0.559642;0.557043;0.563814;0.562824;0.563755;0.569127;0.572742;0.574976;0.576587;0.582601;0.581906;0.587317;0.590884;0.591743;0.595372;0.599168;0.599506;0.603774;0.607967;0.611181;0.615760;0.616709;0.624277;0.618287;0.627760;0.626761;0.635110;0.634663;0.638521;0.641559;0.643100;0.644062;0.646597;0.649425;0.654406;0.655362;0.655442;0.659314;0.664932;0.667927;0.669280;0.673874;0.675757;0.668603;0.675012;0.674099;0.680546;0.680162;0.682037;0.687448;0.684581;0.685825;0.690483;0.696979;0.694506;0.694424;0.691939;0.694012;0.692443;0.695891;0.691282;0.691424;0.697559;0.694363;0.689893;0.690866;0.691044;0.690967;0.687764;0.690128;0.685452;0.685910;0.676865;0.685044;0.680111;0.677618;0.676145;0.675248;0.668627;0.667578;0.663939;0.660275;0.659402
0.504633;0.504865;0.505144;0.506357;0.507848;0.508072;0.511333;0.510846;0.511376;0.514755;0.515015;0.509694;0.513780;0.516564;0.515751;0.518583;0.522039;0.521881;0.520342;0.525703;0.528183;0.529829;0.534918;0.534064;0.538363;0.539359;0.541656;0.548099;0.545794;0.550819;0.557112;0.558360;0.563590;0.568180;0.569885;0.573929;0.573045;0.584797;0.587395;0.595301;0.604388;0.606884;0.610622;0.614939;0.620702;0.631781;0.635862;0.639586;0.648050;0.658446;0.663533;0.669387;0.674498;0.680753;0.686464;0.693951;0.704838;0.711869;0.716748;0.722353;0.733711;0.740445;0.741573;0.750762;0.761411;0.763535;0.771764;0.771259;0.778567;0.782608;0.789656;0.793994;0.797515;0.801455;0.804806;0.807059;0.810986;0.810842;0.810276;0.810620;0.816129;0.813953;0.810160;0.810343;0.806500;0.810860;0.804088;0.798799;0.799429;0.795035;0.793419;0.793251;0.784750;0.783200;0.778995;0.776814;0.768156;0.760507;0.762589;0.747730
0.589915;0.593890;0.599206;0.605102;0.610925;0.612960;0.623485;0.629836;0.641215;0.649507;0.659115;0.658812;0.672906;0.681712;0.688287;0.698570;0.705439;0.709508;0.716628;0.722803;0.730021;0.737781;0.747010;0.756371;0.765651;0.774314;0.777563;0.783917;0.791553;0.794430;0.805598;0.806946;0.811011;0.819003;0.821189;0.828183;0.830971;0.828938;0.837688;0.833669;0.843747;0.839490;0.846317;0.843112;0.847933;0.844955;0.837627;0.842735;0.837895;0.842220;0.834635;0.833514;0.830997;0.827626;0.827168;0.818647;0.817475;0.818126;0.804637;0.808439;0.798471;0.796355;0.792802;0.787060;0.780455;0.779048;0.771262;0.765290;0.759925;0.760089;0.750762;0.743876;0.744919;0.738598;0.728323;0.729706;0.716805;0.715564;0.711234;0.705937;0.704669;0.699974;0.698788;0.690218;0.686951;0.683844;0.678642;0.673759;0.673597;0.670328;0.668729;0.663986;0.664296;0.655388;0.656524;0.652485;0.648908;0.645690;0.644531;0.641628
0.506188;0.509326;0.505439;0.510808;0.513350;0.510253;0.513615;0.510638;0.512004;0.517083;0.513586;0.510782;0.514383;0.516378;0.516977;0.516818;0.521372;0.520861;0.521199;0.526576;0.528702;0.528962;0.533244;0.534321;0.535595;0.537705;0.539795;0.541490;0.543661;0.546843;0.549643;0.555575;0.559403;0.556222;0.555521;0.565418;0.566676;0.574626;0.576478;0.581729;0.583637;0.581643;0.589259;0.600525;0.604874;0.605758;0.609386;0.617764;0.624379;0.630349;0.636301;0.639686;0.638078;0.649934;0.661740;0.658621;0.665201;0.673091;0.677207;0.682681;0.686885;0.690426;0.698483;0.702469;0.705632;0.705800;0.713886;0.724245;0.730237;0.730391;0.735214;0.736506;0.736798;0.740312;0.747341;0.752823;0.745783;0.750371;0.752719;0.753341;0.750895;0.757325;0.754379;0.753920;0.752619;0.754348;0.745555;0.748178;0.753999;0.747257;0.741514;0.742512;0.737595;0.735182;0.732450;0.724844;0.729379;0.720018;0.718953;0.716199
0.599706;0.607855;0.613654;0.618771;0.628342;0.640305;0.639696;0.651317;0.656425;0.661324;0.673234;0.685320;0.691983;0.702218;0.712061;0.720507;0.723689;0.735826;0.743741;0.751355;0.761691;0.773577;0.773550;0.789803;0.791523;0.800720;0.808647;0.814820;0.824030;0.830304;0.832485;0.841879;0.843268;0.852624;0.853255;0.858451;0.859914;0.864680;0.864115;0.868734;0.871653;0.873034;0.873012;0.866665;0.864535;0.866209;0.857998;0.864017;0.855306;0.851819;0.850236;0.848762;0.840381;0.834201;0.825778;0.828037;0.823007;0.810310;0.803394;0.793487;0.793346;0.779268;0.775834;0.770762;0.761280;0.757670;0.746394;0.741320;0.733707;0.728124;0.722561;0.710438;0.707144;0.700383;0.694187;0.686703;0.681150;0.675709;0.671180;0.664377;0.656967;0.656156;0.654248;0.646786;0.641624;0.638991;0.635794;0.629767;0.624340;0.623659;0.619862;0.617772;0.615593;0.618518;0.615023;0.610948;0.610262;0.608271;0.604310;0.607072
0.520433;0.523380;0.526284;0.526260;0.526169;0.533027;0.533890;0.529021;0.538670;0.541819;0.542414;0.542644;0.545822;0.546355;0.550696;0.555525;0.554419;0.558628;0.559661;0.566935;0.570837;0.568642;0.573792;0.573937;0.580903;0.587849;0.589488;0.589848;0.593374;0.596207;0.601120;0.603036;0.608868;0.620019;0.616290;0.619383;0.622480;0.632484;0.628963;0.634508;0.641937;0.642309;0.650904;0.655891;0.660628;0.666998;0.665707;0.670851;0.673367;0.676863;0.688756;0.688139;0.699931;0.699892;0.703646;0.712287;0.714431;0.718354;0.727074;0.728776;0.731861;0.730471;0.737798;0.744196;0.744813;0.750380;0.750711;0.756854;0.758460;0.761281;0.767470;0.771011;0.771692;0.776295;0.772102;0.778876;0.780567;0.781657;0.776391;0.780088;0.783601;0.780379;0.782795;0.781762;0.784996;0.781461;0.778786;0.774314;0.778267;0.772304;0.777444;0.772935;0.772408;0.764683;0.766932;0.762058;0.757098;0.758104;0.757676;0.748175
0.583817;0.585298;0.588229;0.594523;0.601928;0.606120;0.613497;0.622049;0.625182;0.635379;0.641244;0.650591;0.651995;0.660310;0.671265;0.668015;0.681188;0.689259;0.699275;0.702750;0.715682;0.721772;0.726866;0.734665;0.739868;0.746240;0.752730;0.757343;0.763843;0.770316;0.774837;0.782513;0.783138;0.788752;0.800715;0.798679;0.808403;0.807927;0.809550;0.811125;0.817538;0.815067;0.810687;0.821917;0.825184;0.822107;0.814962;0.820896;0.818685;0.816668;0.813172;0.817625;0.810307;0.813552;0.806854;0.805579;0.801190;0.794243;0.792361;0.797501;0.787405;0.785730;0.780427;0.774801;0.777563;0.762660;0.766851;0.760440;0.754657;0.746379;0.745356;0.740211;0.738009;0.736295;0.727403;0.719018;0.718198;0.716950;0.713697;0.704881;0.703010;0.702801;0.699391;0.694653;0.690413;0.691796;0.684622;0.680876;0.676762;0.669109;0.668824;0.663479;0.665927;0.662738;0.659092;0.650633;0.655734;0.647296;0.649392;0.645591
0.529355;0.531584;0.535661;0.540839;0.538908;0.542156;0.546262;0.542143;0.546760;0.556261;0.556887;0.561704;0.560842;0.566066;0.561018;0.572410;0.571119;0.576251;0.570900;0.581297;0.583672;0.583740;0.594019;0.591822;0.591943;0.595509;0.600289;0.603163;0.607012;0.610961;0.609055;0.611721;0.610810;0.615386;0.615176;0.619574;0.620305;0.618781;0.622375;0.629048;0.625175;0.626518;0.621442;0.629847;0.629112;0.630261;0.626364;0.625512;0.629866;0.626972;0.624711;0.629307;0.628372;0.626615;0.623363;0.626276;0.620408;0.620098;0.621566;0.613178;0.620206;0.619104;0.611694;0.611711;0.613149;0.612388;0.611588;0.608540;0.604005;0.604957;0.603251;0.597524;0.600437;0.600778;0.595247;0.597688;0.591650;0.596336;0.588140;0.587153;0.585276;0.585579;0.583981;0.580823;0.581050;0.581265;0.580190;0.580338;0.578494;0.573743;0.575305;0.576678;0.577371;0.575509;0.571829;0.575644;0.578084;0.576538;0.575237;0.574744
