1602;1607;1612;1617;1622;1627;1632;1637;1642;1647;1652;1657;1662;1667;1672;1677;1682;1687;1692;1697;1703;1708;1713;1718;1723;1728;1733;1738;1743;1748;1753;1758;1763;1768;1773;1778;1783;1788;1793;1798;1803;1808;1813;1818;1823;1828;1833;1838;1843;1848;1853;1858;1863;1868;1873;1878;1883;1888;1893;1898;1904;1909;1914;1919;1924;1929;1934;1939;1944;1949;1954;1959;1964;1969;1974;1979;1984;1989;1994;1999;2004;2009;2014;2019;2024;2029;2034;2039;2044;2049;2054;2059;2064;2069;2074;2079;2084;2089;2094;2100
0.829034;0.838679;0.840403;0.848950;0.853417;0.858877;0.856421;0.868505;0.868796;0.872023;0.877244;0.876074;0.881559;0.886158;0.885213;0.890021;0.889134;0.887376;0.887005;0.884820;0.881984;0.881000;0.882710;0.880186;0.878646;0.873022;0.866625;0.863222;0.854985;0.847774;0.838977;0.835956;0.826504;0.821601;0.812277;0.800861;0.798624;0.789363;0.785301;0.778146;0.764792;0.756160;0.743961;0.737998;0.728768;0.724390;0.707678;0.706197;0.694137;0.687643;0.679585;0.667199;0.662013;0.655806;0.650235;0.641522;0.629305;0.621636;0.617772;0.607774;0.606679;0.597388;0.591311;0.584942;0.581215;0.576568;0.567980;0.566230;0.560215;0.556728;0.551978;0.551426;0.543148;0.540282;0.540250;0.537022;0.530193;0.531947;0.526626;0.526549;0.525811;0.520809;0.514220;0.514902;0.512348;0.509080;0.514147;0.508371;0.510761;0.510756;0.507215;0.505561;0.506590;0.505685;0.504683;0.505512;0.506586;0.502956;0.502064;0.498982
0.697526;0.696125;0.702223;0.705630;0.708252;0.713136;0.715100;0.717254;0.720870;0.725319;0.725155;0.730713;0.736106;0.735091;0.734126;0.736787;0.740052;0.735331;0.735168;0.737519;0.735050;0.739660;0.731186;0.737043;0.732112;0.732257;0.726668;0.727486;0.721371;0.725553;0.716939;0.714480;0.710824;0.700459;0.700127;0.700499;0.695678;0.688947;0.683905;0.678267;0.675650;0.666883;0.668847;0.662107;0.655265;0.651144;0.645497;0.638284;0.633770;0.628358;0.622520;0.616867;0.616319;0.608910;0.606049;0.595597;0.596878;0.588990;0.582455;0.582443;0.579203;0.572883;0.570163;0.567854;0.567411;0.558489;0.559368;0.551940;0.552628;0.549500;0.548148;0.538770;0.539075;0.539182;0.531814;0.532771;0.532820;0.528052;0.528490;0.529085;0.522973;0.518798;0.518413;0.517269;0.519593;0.519852;0.513949;0.511685;0.509383;0.508032;0.509833;0.502808;0.503600;0.505603;0.501637;0.502638;0.499144;0.497597;0.499851;0.497798
0.659070;0.661474;0.669792;0.675407;0.676661;0.685196;0.689189;0.692674;0.686881;0.697757;0.701866;0.707044;0.712448;0.717692;0.723011;0.726881;0.733723;0.739582;0.736947;0.750239;0.748372;0.753526;0.758086;0.763081;0.764202;0.769915;0.775629;0.778244;0.784845;0.787298;0.785821;0.789475;0.796221;0.800479;0.803371;0.811665;0.807693;0.817552;0.817798;0.818487;0.822205;0.829725;0.828282;0.825618;0.829418;0.833359;0.834676;0.832448;0.835739;0.836363;0.838868;0.836539;0.837289;0.836139;0.831892;0.834639;0.833838;0.830937;0.830448;0.824228;0.820677;0.819657;0.814426;0.805249;0.802429;0.806033;0.795208;0.787850;0.785610;0.784606;0.776671;0.768301;0.761773;0.755978;0.750248;0.741467;0.736832;0.728284;0.721575;0.712552;0.708651;0.701631;0.694754;0.684200;0.678118;0.670114;0.660959;0.655646;0.646601;0.639928;0.637172;0.627885;0.616241;0.615674;0.608832;0.600433;0.593902;0.590913;0.588211;0.580735
0.704268;0.706589;0.703619;0.705040;0.702975;0.704986;0.703384;0.702242;0.698700;0.702887;0.705244;0.702538;0.705091;0.703478;0.704052;0.708618;0.704373;0.700250;0.702633;0.705968;0.706947;0.707681;0.710540;0.710293;0.707071;0.709807;0.712429;0.713475;0.714906;0.715470;0.716115;0.711993;0.716079;0.716905;0.719062;0.721468;0.727413;0.728797;0.720755;0.720711;0.728555;0.729728;0.730893;0.726475;0.728237;0.732130;0.734193;0.734019;0.734528;0.736273;0.737042;0.732954;0.733517;0.735676;0.727905;0.731306;0.729976;0.727622;0.726160;0.724848;0.721869;0.722875;0.715520;0.714091;0.712569;0.710571;0.710341;0.704481;0.701835;0.689283;0.689969;0.687728;0.683261;0.678571;0.674210;0.671373;0.663667;0.659876;0.652775;0.648325;0.641319;0.637763;0.632874;0.627352;0.627028;0.620652;0.614230;0.609596;0.605552;0.598700;0.592849;0.588507;0.587461;0.584446;0.576653;0.569378;0.567838;0.568044;0.560451;0.559024
0.687861;0.690195;0.695097;0.700472;0.703399;0.708320;0.713193;0.714279;0.718832;0.722401;0.725969;0.730628;0.736271;0.742426;0.746126;0.746381;0.752639;0.750544;0.755502;0.761043;0.762683;0.764169;0.770633;0.772670;0.776192;0.775918;0.778046;0.786248;0.784217;0.789670;0.789436;0.792079;0.790730;0.791670;0.797353;0.798006;0.797343;0.798579;0.800660;0.802422;0.803668;0.803401;0.803074;0.807332;0.805665;0.802443;0.796889;0.802476;0.803336;0.799145;0.799924;0.797482;0.799675;0.799929;0.793095;0.791136;0.793004;0.785596;0.781134;0.780759;0.777640;0.771464;0.768162;0.760999;0.766013;0.759691;0.753043;0.741641;0.739197;0.741351;0.729348;0.725977;0.721698;0.717511;0.710250;0.707035;0.695065;0.690113;0.685344;0.678344;0.673825;0.665828;0.661911;0.652333;0.647720;0.640385;0.630097;0.628870;0.623541;0.620892;0.613798;0.600336;0.599525;0.593597;0.589136;0.587002;0.582313;0.580057;0.569353;0.564538
0.608384;0.615362;0.616019;0.616209;0.617613;0.623398;0.625309;0.626119;0.629727;0.633777;0.636074;0.637820;0.644515;0.644334;0.650257;0.653182;0.652450;0.656182;0.660190;0.664428;0.667257;0.666826;0.674280;0.672473;0.679710;0.681183;0.682043;0.691747;0.694552;0.694262;0.698194;0.702549;0.698509;0.706006;0.703294;0.705523;0.711055;0.714193;0.710687;0.715367;0.718301;0.719935;0.721458;0.723666;0.726379;0.728259;0.724758;0.726534;0.729745;0.732731;0.722830;0.725671;0.729625;0.728869;0.726357;0.725563;0.729174;0.718132;0.727608;0.721972;0.720208;0.719019;0.713433;0.707290;0.711571;0.711351;0.703606;0.699522;0.693789;0.699210;0.686099;0.682111;0.675028;0.677890;0.668881;0.665203;0.660406;0.652973;0.649649;0.642513;0.637614;0.637749;0.627867;0.625396;0.620711;0.615053;0.611796;0.609576;0.596825;0.597700;0.591315;0.587504;0.581074;0.575288;0.575620;0.570363;0.563660;0.559780;0.558790;0.555104
0.821778;0.819645;0.822858;0.816777;0.816925;0.812603;0.813486;0.811248;0.810546;0.806107;0.804115;0.801877;0.795116;0.793912;0.790543;0.790805;0.787145;0.778994;0.777905;0.775300;0.771482;0.765702;0.759326;0.760332;0.754098;0.743984;0.742760;0.740310;0.731628;0.727810;0.718020;0.715979;0.711617;0.707764;0.701836;0.698249;0.686761;0.685130;0.672212;0.675881;0.667088;0.659029;0.657174;0.652065;0.650328;0.641620;0.632918;0.628150;0.625167;0.617742;0.611748;0.606672;0.603349;0.594605;0.596848;0.594325;0.581086;0.581320;0.573653;0.574109;0.569801;0.566787;0.560008;0.559356;0.558223;0.552788;0.554359;0.548057;0.543958;0.543686;0.539341;0.540312;0.533276;0.532334;0.534707;0.526673;0.528456;0.526743;0.521870;0.525021;0.525361;0.516850;0.519512;0.520418;0.521435;0.516609;0.514976;0.516880;0.515210;0.514321;0.509087;0.513247;0.512282;0.508369;0.510073;0.510911;0.511293;0.506095;0.506917;0.510122
0.800259;0.787139;0.783291;0.776616;0.773876;0.762227;0.759572;0.751981;0.746531;0.733203;0.731092;0.728877;0.722369;0.712603;0.711428;0.701879;0.693835;0.682428;0.679772;0.676732;0.671860;0.665459;0.660188;0.652953;0.652132;0.646336;0.638608;0.631786;0.621874;0.630142;0.621707;0.612795;0.608640;0.604569;0.603828;0.601403;0.592419;0.587698;0.583649;0.578516;0.576390;0.573958;0.566555;0.566907;0.559010;0.558381;0.559741;0.554022;0.550851;0.542934;0.544801;0.540643;0.536996;0.533853;0.531997;0.532658;0.530311;0.530217;0.527078;0.524921;0.527575;0.524777;0.522197;0.512383;0.516065;0.513858;0.512775;0.513096;0.511239;0.511051;0.507414;0.504632;0.506207;0.506053;0.508561;0.500688;0.507532;0.507091;0.501851;0.504178;0.503289;0.502429;0.498706;0.503931;0.500033;0.496993;0.501036;0.501757;0.498564;0.497661;0.501440;0.493415;0.498351;0.499108;0.495000;0.502106;0.496064;0.497316;0.503281;0.492513
0.755281;0.760287;0.769976;0.772681;0.784567;0.790643;0.796047;0.804119;0.811228;0.815334;0.821242;0.828273;0.829588;0.837794;0.838068;0.845062;0.849614;0.851046;0.850662;0.860239;0.856520;0.856552;0.856844;0.857751;0.858472;0.857963;0.858534;0.858818;0.854003;0.853859;0.846816;0.849977;0.846240;0.839065;0.836979;0.832441;0.825201;0.822762;0.818140;0.812198;0.808433;0.798903;0.795277;0.791295;0.784221;0.779610;0.769198;0.766973;0.761687;0.754442;0.748943;0.736758;0.734453;0.727219;0.723648;0.710918;0.711304;0.707840;0.695594;0.693509;0.690728;0.681444;0.673402;0.665816;0.661581;0.659413;0.650132;0.647389;0.642250;0.639403;0.634223;0.632071;0.622301;0.621013;0.614403;0.608497;0.605877;0.599180;0.597560;0.592498;0.587845;0.583394;0.582073;0.575415;0.573311;0.574274;0.567012;0.560074;0.556550;0.553008;0.552413;0.550040;0.547820;0.541290;0.541823;0.536177;0.536896;0.535930;0.530701;0.526202
